watch_event_id,impression_id,session_id,user_id,video_id,creator_id,action,watch_seconds,started_at,ended_at,started_at_raw
2098,2098,520,247,650,83,exit_platform,6,2025-08-02T10:57:39Z,2025-08-02T10:57:45Z,2025-08-02T10:57:39Z
2099,2099,521,253,4303,16,exit_platform,8,2025-08-02T15:19:00Z,2025-08-02T15:19:08Z,2025-08-02T15:19:00Z
2100,2100,522,254,650,83,skip_after_partial,9,2025-08-02T04:28:49Z,2025-08-02T04:28:58Z,2025-08-02T04:28:49Z
2101,2101,522,254,146,120,skip_immediate,0,2025-08-02T04:29:01Z,2025-08-02T04:29:02Z,2025-08-02T04:29:01Z
2102,2102,522,254,2146,88,watch_full,25,2025-08-02T04:29:04Z,2025-08-02T04:29:29Z,2025-08-02T04:29:04Z
2103,2103,522,254,29,136,watch_full,32,2025-08-02T04:29:32Z,2025-08-02T04:30:04Z,2025-08-02T04:29:32Z
2104,2104,522,254,29,136,exit_platform,4,2025-08-02T04:30:06Z,2025-08-02T04:30:10Z,2025-08-02T04:30:06Z
2105,2105,523,254,29,136,skip_after_partial,12,2025-08-02T04:01:13Z,2025-08-02T04:01:25Z,2025-08-02T04:01:13Z
2106,2106,523,254,2492,72,watch_full,NA,2025-08-02T04:01:28Z,2025-08-02T04:02:01Z,2025-08-02T04:01:28Z
2107,2107,523,254,3535,41,skip_immediate,0,2025-08-02T04:02:04Z,2025-08-02T04:02:05Z,1754107324
2108,2108,523,254,2166,44,watch_full,36,2025-08-02T04:02:06Z,2025-08-02T04:02:42Z,2025-08-02T04:02:06Z
2109,2109,523,254,487,6,watch_full,24,2025-08-02T04:02:44Z,2025-08-02T04:03:08Z,2025-08-02T04:02:44Z
2110,2110,523,254,3884,134,watch_full,25,2025-08-02T04:03:09Z,2025-08-02T04:03:34Z,20250802 040309
2111,2111,523,254,1619,193,watch_full,27,2025-08-02T04:03:37Z,2025-08-02T04:04:04Z,2025-08-02T04:03:37Z
2112,2112,523,254,876,116,skip_after_partial,NA,2025-08-02T04:04:07Z,2025-08-02T04:04:22Z,1754107447
2113,2113,523,254,3003,103,watch_full,NA,2025-08-02T04:04:24Z,2025-08-02T04:05:02Z,20250802 040424
2114,2114,523,254,3640,117,watch_full,29,2025-08-02T04:05:05Z,2025-08-02T04:05:34Z,20250802 040505
2115,2115,523,254,487,6,exit_platform,3,2025-08-02T04:05:36Z,2025-08-02T04:05:39Z,2025-08-02T04:05:36Z
2116,2116,524,255,2584,81,exit_platform,NA,2025-08-02T20:10:55Z,2025-08-02T20:11:04Z,20250802 201055
2117,2117,525,255,2605,197,skip_after_partial,NA,2025-08-02T02:03:39Z,2025-08-02T02:03:46Z,2025-08-02T02:03:39Z
2118,2118,525,255,4059,179,skip_immediate,NA,2025-08-02T02:03:47Z,2025-08-02T02:03:48Z,2025-08-02T02:03:47Z
2119,2119,525,255,2644,50,skip_after_partial,5,2025-08-02T02:03:52Z,2025-08-02T02:03:57Z,2025-08-02T02:03:52Z
2120,2120,525,255,3906,56,watch_full,36,2025-08-02T02:03:58Z,2025-08-02T02:04:34Z,2025-08-02T02:03:58Z
2121,2121,525,255,2175,179,skip_after_partial,7,2025-08-02T02:04:35Z,2025-08-02T02:04:42Z,20250802 020435
2122,2122,525,255,3565,168,exit_platform,NA,2025-08-02T02:04:46Z,2025-08-02T02:04:50Z,2025-08-02T02:04:46Z
2123,2123,526,255,3353,41,watch_full,NA,2025-08-02T16:14:21Z,2025-08-02T16:15:00Z,2025-08-02T16:14:21Z
2124,2124,526,255,1042,105,skip_after_partial,NA,2025-08-02T16:15:02Z,2025-08-02T16:15:10Z,20250802 161502
2125,2125,526,255,1974,98,skip_immediate,NA,2025-08-02T16:15:14Z,2025-08-02T16:15:15Z,2025-08-02T16:15:14Z
2126,2126,526,255,1896,170,skip_after_partial,NA,2025-08-02T16:15:18Z,2025-08-02T16:15:24Z,2025-08-02T16:15:18Z
2127,2127,526,255,623,8,skip_after_partial,5,2025-08-02T16:15:26Z,2025-08-02T16:15:31Z,2025-08-02T16:15:26Z
2128,2128,526,255,640,37,exit_platform,9,2025-08-02T16:15:33Z,2025-08-02T16:15:42Z,2025-08-02T16:15:33Z
2129,2129,527,260,88,9,skip_immediate,0,2025-08-02T19:17:40Z,2025-08-02T19:17:41Z,2025-08-02T19:17:40Z
2130,2130,527,260,1390,160,exit_platform,NA,2025-08-02T19:17:42Z,2025-08-02T19:17:46Z,2025-08-02T19:17:42Z
2131,2131,528,263,623,8,skip_after_partial,10,2025-08-02T07:27:45Z,2025-08-02T07:27:55Z,20250802 072745
2132,2132,528,263,3794,184,skip_immediate,0,2025-08-02T07:27:59Z,2025-08-02T07:28:00Z,20250802 072759
2133,2133,528,263,1773,12,exit_platform,6,2025-08-02T07:28:04Z,2025-08-02T07:28:10Z,1754119684
2134,2134,529,269,3565,168,skip_immediate,NA,2025-08-02T04:11:41Z,2025-08-02T04:11:42Z,2025-08-02T04:11:41Z
2135,2135,529,269,4174,45,skip_immediate,0,2025-08-02T04:11:46Z,2025-08-02T04:11:47Z,2025-08-02T04:11:46Z
2136,2136,529,269,3805,158,watch_full,43,2025-08-02T04:11:49Z,2025-08-02T04:12:32Z,20250802 041149
2137,2137,529,269,3417,43,watch_full,26,2025-08-02T04:12:34Z,2025-08-02T04:13:00Z,2025-08-02T04:12:34Z
2138,2138,529,269,3123,112,skip_after_partial,6,2025-08-02T04:13:01Z,2025-08-02T04:13:07Z,20250802 041301
2139,2139,529,269,4059,179,watch_full,NA,2025-08-02T04:13:10Z,2025-08-02T04:13:49Z,2025-08-02T04:13:10Z
2140,2140,529,269,2241,167,skip_immediate,0,2025-08-02T04:13:51Z,2025-08-02T04:13:52Z,2025-08-02T04:13:51Z
2141,2141,529,269,2248,116,exit_platform,NA,2025-08-02T04:13:53Z,2025-08-02T04:13:57Z,2025-08-02T04:13:53Z
2142,2142,530,270,2351,135,skip_immediate,0,2025-08-02T03:14:00Z,2025-08-02T03:14:01Z,2025-08-02T03:14:00Z
2143,2143,530,270,2373,67,watch_full,41,2025-08-02T03:14:04Z,2025-08-02T03:14:45Z,2025-08-02T03:14:04Z
2144,2144,530,270,3091,142,skip_immediate,0,2025-08-02T03:14:48Z,2025-08-02T03:14:49Z,2025-08-02T03:14:48Z
2145,2145,530,270,2351,135,skip_after_partial,21,2025-08-02T03:14:52Z,2025-08-02T03:15:13Z,1754104492
2146,2146,530,270,1896,170,watch_full,NA,2025-08-02T03:15:17Z,2025-08-02T03:15:44Z,20250802 031517
2147,2147,530,270,3836,171,skip_immediate,0,2025-08-02T03:15:48Z,2025-08-02T03:15:49Z,2025-08-02T03:15:48Z
2148,2148,530,270,3085,195,watch_full,24,2025-08-02T03:15:51Z,2025-08-02T03:16:15Z,2025-08-02T03:15:51Z
2149,2149,530,270,2784,198,watch_full,30,2025-08-02T03:16:17Z,2025-08-02T03:16:47Z,2025-08-02T03:16:17Z
2150,2150,530,270,88,9,watch_full,29,2025-08-02T03:16:48Z,2025-08-02T03:17:17Z,2025-08-02T03:16:48Z
2151,2151,530,270,3565,168,skip_after_partial,NA,2025-08-02T03:17:18Z,2025-08-02T03:17:31Z,1754104638
2152,2152,530,270,640,37,exit_platform,2,2025-08-02T03:17:34Z,2025-08-02T03:17:36Z,2025-08-02T03:17:34Z
2153,2153,531,273,2579,207,skip_after_partial,25,2025-08-02T14:16:24Z,2025-08-02T14:16:49Z,2025-08-02T14:16:24Z
2154,2154,531,273,1042,105,watch_full,NA,2025-08-02T14:16:50Z,2025-08-02T14:17:10Z,2025-08-02T14:16:50Z
2155,2155,531,273,640,37,watch_full,29,2025-08-02T14:17:14Z,2025-08-02T14:17:43Z,2025-08-02T14:17:14Z
2156,2156,531,273,2373,67,skip_immediate,0,2025-08-02T14:17:45Z,2025-08-02T14:17:46Z,20250802 141745
2157,2157,531,273,2373,67,exit_platform,4,2025-08-02T14:17:48Z,2025-08-02T14:17:52Z,2025-08-02T14:17:48Z
2158,2158,532,277,4303,16,watch_full,38,2025-08-02T04:20:21Z,2025-08-02T04:20:59Z,1754108421
2159,2159,532,277,2726,59,skip_immediate,0,2025-08-02T04:21:03Z,2025-08-02T04:21:04Z,20250802 042103
2160,2160,532,277,2067,143,exit_platform,6,2025-08-02T04:21:08Z,2025-08-02T04:21:14Z,2025-08-02T04:21:08Z
2161,2161,533,277,3123,112,skip_immediate,0,2025-08-02T07:34:52Z,2025-08-02T07:34:53Z,20250802 073452
2162,2162,533,277,2548,12,skip_immediate,NA,2025-08-02T07:34:54Z,2025-08-02T07:34:55Z,2025-08-02T07:34:54Z
2163,2163,533,277,3002,118,watch_full,40,2025-08-02T07:34:56Z,2025-08-02T07:35:36Z,2025-08-02T07:34:56Z
2164,2164,533,277,4327,181,watch_full,37,2025-08-02T07:35:37Z,2025-08-02T07:36:14Z,2025-08-02T07:35:37Z
2165,2165,533,277,2726,59,watch_full,35,2025-08-02T07:36:18Z,2025-08-02T07:36:53Z,20250802 073618
2166,2166,533,277,25,205,exit_platform,3,2025-08-02T07:36:54Z,2025-08-02T07:36:57Z,2025-08-02T07:36:54Z
2167,2167,534,277,4303,16,skip_immediate,NA,2025-08-02T19:21:52Z,2025-08-02T19:21:53Z,2025-08-02T19:21:52Z
2168,2168,534,277,3085,195,exit_platform,8,2025-08-02T19:21:56Z,2025-08-02T19:22:04Z,20250802 192156
2169,2169,535,278,4269,53,exit_platform,9,2025-08-02T02:56:44Z,2025-08-02T02:56:53Z,2025-08-02T02:56:44Z
2170,2170,536,279,2443,202,skip_after_partial,3,2025-08-02T09:04:30Z,2025-08-02T09:04:33Z,20250802 090430
2171,2171,536,279,88,9,skip_after_partial,NA,2025-08-02T09:04:37Z,2025-08-02T09:04:47Z,20250802 090437
2172,2172,536,279,3012,194,skip_immediate,0,2025-08-02T09:04:49Z,2025-08-02T09:04:50Z,2025-08-02T09:04:49Z
2173,2173,536,279,3805,158,exit_platform,12,2025-08-02T09:04:52Z,2025-08-02T09:05:04Z,20250802 090452
2174,2174,537,282,1775,194,watch_full,44,2025-08-02T22:10:25Z,2025-08-02T22:11:09Z,2025-08-02T22:10:25Z
2175,2175,537,282,2241,167,exit_platform,11,2025-08-02T22:11:13Z,2025-08-02T22:11:24Z,2025-08-02T22:11:13Z
2176,2176,538,284,3417,43,skip_after_partial,9,2025-08-02T20:10:40Z,2025-08-02T20:10:49Z,2025-08-02T20:10:40Z
2177,2177,538,284,2217,95,skip_after_partial,18,2025-08-02T20:10:50Z,2025-08-02T20:11:08Z,2025-08-02T20:10:50Z
2178,2178,538,284,3440,152,skip_after_partial,8,2025-08-02T20:11:10Z,2025-08-02T20:11:18Z,2025-08-02T20:11:10Z
2179,2179,538,284,2995,106,exit_platform,NA,2025-08-02T20:11:21Z,2025-08-02T20:11:29Z,2025-08-02T20:11:21Z
2180,2180,539,285,64,19,skip_after_partial,NA,2025-08-02T19:22:23Z,2025-08-02T19:22:40Z,2025-08-02T19:22:23Z
2181,2181,539,285,2248,116,watch_full,24,2025-08-02T19:22:42Z,2025-08-02T19:23:06Z,20250802 192242
2182,2182,539,285,1974,98,exit_platform,NA,2025-08-02T19:23:08Z,2025-08-02T19:23:17Z,1754162588
2183,2183,540,285,4303,16,skip_after_partial,8,2025-08-02T07:16:12Z,2025-08-02T07:16:20Z,20250802 071612
2184,2184,540,285,1974,98,skip_after_partial,NA,2025-08-02T07:16:23Z,2025-08-02T07:16:35Z,1754118983
2185,2185,540,285,1249,160,watch_full,36,2025-08-02T07:16:36Z,2025-08-02T07:17:12Z,2025-08-02T07:16:36Z
2186,2186,540,285,555,211,watch_full,33,2025-08-02T07:17:13Z,2025-08-02T07:17:46Z,20250802 071713
2187,2187,540,285,1974,98,skip_after_partial,NA,2025-08-02T07:17:47Z,2025-08-02T07:17:56Z,1754119067
2188,2188,540,285,1263,217,exit_platform,NA,2025-08-02T07:18:00Z,2025-08-02T07:18:02Z,2025-08-02T07:18:00Z
2189,2189,541,297,2397,44,exit_platform,NA,2025-08-02T12:17:44Z,2025-08-02T12:17:50Z,2025-08-02T12:17:44Z
2190,2190,542,297,3794,184,skip_immediate,0,2025-08-02T03:39:05Z,2025-08-02T03:39:06Z,20250802 033905
2191,2191,542,297,3536,55,exit_platform,3,2025-08-02T03:39:09Z,2025-08-02T03:39:12Z,2025-08-02T03:39:09Z
2192,2192,543,297,4120,87,exit_platform,8,2025-08-02T19:39:50Z,2025-08-02T19:39:58Z,2025-08-02T19:39:50Z
2193,2193,544,300,1037,214,exit_platform,12,2025-08-02T14:10:58Z,2025-08-02T14:11:10Z,2025-08-02T14:10:58Z
2194,2194,545,300,2241,167,skip_immediate,0,2025-08-02T17:14:29Z,2025-08-02T17:14:30Z,2025-08-02T17:14:29Z
2195,2195,545,300,2579,207,skip_immediate,0,2025-08-02T17:14:31Z,2025-08-02T17:14:32Z,2025-08-02T17:14:31Z
2196,2196,545,300,934,95,skip_after_partial,14,2025-08-02T17:14:35Z,2025-08-02T17:14:49Z,2025-08-02T17:14:35Z
2197,2197,545,300,1037,214,exit_platform,10,2025-08-02T17:14:53Z,2025-08-02T17:15:03Z,2025-08-02T17:14:53Z
2198,2198,546,301,2241,167,watch_full,33,2025-08-02T09:25:18Z,2025-08-02T09:25:51Z,2025-08-02T09:25:18Z
2199,2199,546,301,813,89,exit_platform,8,2025-08-02T09:25:52Z,2025-08-02T09:26:00Z,2025-08-02T09:25:52Z
2200,2200,547,302,951,116,watch_full,17,2025-08-02T08:35:26Z,2025-08-02T08:35:43Z,20250802 083526
2201,2201,547,302,951,116,skip_immediate,0,2025-08-02T08:35:47Z,2025-08-02T08:35:48Z,2025-08-02T08:35:47Z
2202,2202,547,302,146,120,watch_full,44,2025-08-02T08:35:51Z,2025-08-02T08:36:35Z,1754123751
2203,2203,547,302,2932,191,skip_after_partial,8,2025-08-02T08:36:36Z,2025-08-02T08:36:44Z,2025-08-02T08:36:36Z
2204,2204,547,302,1147,134,skip_immediate,0,2025-08-02T08:36:46Z,2025-08-02T08:36:47Z,2025-08-02T08:36:46Z
2205,2205,547,302,3417,43,skip_after_partial,NA,2025-08-02T08:36:48Z,2025-08-02T08:36:59Z,2025-08-02T08:36:48Z
2206,2206,547,302,1037,214,exit_platform,6,2025-08-02T08:37:03Z,2025-08-02T08:37:09Z,20250802 083703
2207,2207,548,303,2209,35,skip_after_partial,8,2025-08-02T20:02:48Z,2025-08-02T20:02:56Z,2025-08-02T20:02:48Z
2208,2208,548,303,2209,35,exit_platform,NA,2025-08-02T20:03:00Z,2025-08-02T20:03:02Z,1754164980
2209,2209,549,306,921,36,exit_platform,5,2025-08-02T19:06:33Z,2025-08-02T19:06:38Z,20250802 190633
2210,2210,550,311,2034,196,watch_full,24,2025-08-02T03:42:59Z,2025-08-02T03:43:23Z,20250802 034259
2211,2211,550,311,64,19,watch_full,41,2025-08-02T03:43:27Z,2025-08-02T03:44:08Z,2025-08-02T03:43:27Z
2212,2212,550,311,4297,104,watch_full,39,2025-08-02T03:44:10Z,2025-08-02T03:44:49Z,1754106250
2213,2213,550,311,4303,16,watch_full,38,2025-08-02T03:44:50Z,2025-08-02T03:45:28Z,2025-08-02T03:44:50Z
2214,2214,550,311,3002,118,skip_after_partial,26,2025-08-02T03:45:32Z,2025-08-02T03:45:58Z,2025-08-02T03:45:32Z
2215,2215,550,311,4174,45,watch_full,44,2025-08-02T03:46:01Z,2025-08-02T03:46:45Z,20250802 034601
2216,2216,550,311,1042,105,skip_after_partial,NA,2025-08-02T03:46:47Z,2025-08-02T03:46:57Z,2025-08-02T03:46:47Z
2217,2217,550,311,650,83,skip_immediate,0,2025-08-02T03:47:00Z,2025-08-02T03:47:01Z,1754106420
2218,2218,550,311,2345,42,skip_after_partial,14,2025-08-02T03:47:03Z,2025-08-02T03:47:17Z,2025-08-02T03:47:03Z
2219,2219,550,311,1774,82,skip_immediate,0,2025-08-02T03:47:18Z,2025-08-02T03:47:19Z,2025-08-02T03:47:18Z
2220,2220,550,311,1774,82,skip_immediate,0,2025-08-02T03:47:23Z,2025-08-02T03:47:24Z,2025-08-02T03:47:23Z
2221,2221,550,311,3535,41,skip_immediate,0,2025-08-02T03:47:28Z,2025-08-02T03:47:29Z,2025-08-02T03:47:28Z
2222,2222,550,311,2034,196,watch_full,24,2025-08-02T03:47:33Z,2025-08-02T03:47:57Z,2025-08-02T03:47:33Z
2223,2223,550,311,4297,104,watch_full,39,2025-08-02T03:48:01Z,2025-08-02T03:48:40Z,2025-08-02T03:48:01Z
2224,2224,550,311,1037,214,exit_platform,7,2025-08-02T03:48:42Z,2025-08-02T03:48:49Z,2025-08-02T03:48:42Z
2225,2225,551,314,4120,87,watch_full,35,2025-08-02T07:32:44Z,2025-08-02T07:33:19Z,2025-08-02T07:32:44Z
2226,2226,551,314,4021,217,exit_platform,6,2025-08-02T07:33:22Z,2025-08-02T07:33:28Z,2025-08-02T07:33:22Z
2227,2227,552,315,1773,12,skip_after_partial,13,2025-08-02T15:02:15Z,2025-08-02T15:02:28Z,2025-08-02T15:02:15Z
2228,2228,552,315,169,198,watch_full,31,2025-08-02T15:02:29Z,2025-08-02T15:03:00Z,20250802 150229
2229,2229,552,315,623,8,watch_full,21,2025-08-02T15:03:03Z,2025-08-02T15:03:24Z,2025-08-02T15:03:03Z
2230,2230,552,315,2932,191,watch_full,28,2025-08-02T15:03:27Z,2025-08-02T15:03:55Z,2025-08-02T15:03:27Z
2231,2231,552,315,805,155,watch_full,42,2025-08-02T15:03:56Z,2025-08-02T15:04:38Z,1754147036
2232,2232,552,315,1548,45,skip_immediate,0,2025-08-02T15:04:42Z,2025-08-02T15:04:43Z,2025-08-02T15:04:42Z
2233,2233,552,315,2936,170,watch_full,30,2025-08-02T15:04:46Z,2025-08-02T15:05:16Z,2025-08-02T15:04:46Z
2234,2234,552,315,2743,211,skip_after_partial,17,2025-08-02T15:05:19Z,2025-08-02T15:05:36Z,2025-08-02T15:05:19Z
2235,2235,552,315,1932,148,watch_full,41,2025-08-02T15:05:37Z,2025-08-02T15:06:18Z,2025-08-02T15:05:37Z
2236,2236,552,315,3399,121,skip_immediate,0,2025-08-02T15:06:21Z,2025-08-02T15:06:22Z,2025-08-02T15:06:21Z
2237,2237,552,315,1974,98,watch_full,NA,2025-08-02T15:06:24Z,2025-08-02T15:06:59Z,20250802 150624
2238,2238,552,315,64,19,watch_full,41,2025-08-02T15:07:01Z,2025-08-02T15:07:42Z,2025-08-02T15:07:01Z
2239,2239,552,315,2548,12,exit_platform,NA,2025-08-02T15:07:45Z,2025-08-02T15:07:51Z,2025-08-02T15:07:45Z
2240,2240,553,318,1220,135,exit_platform,3,2025-08-02T00:50:47Z,2025-08-02T00:50:50Z,1754095847
2241,2241,554,326,3409,124,watch_full,NA,2025-08-02T03:18:10Z,2025-08-02T03:18:20Z,2025-08-02T03:18:10Z
2242,2242,554,326,872,19,skip_immediate,0,2025-08-02T03:18:24Z,2025-08-02T03:18:25Z,2025-08-02T03:18:24Z
2243,2243,554,326,3012,194,skip_after_partial,19,2025-08-02T03:18:29Z,2025-08-02T03:18:48Z,20250802 031829
2244,2244,554,326,337,96,exit_platform,4,2025-08-02T03:18:52Z,2025-08-02T03:18:56Z,20250802 031852
2245,2245,555,326,25,205,skip_immediate,0,2025-08-02T17:50:19Z,2025-08-02T17:50:20Z,2025-08-02T17:50:19Z
2246,2246,555,326,337,96,exit_platform,11,2025-08-02T17:50:24Z,2025-08-02T17:50:35Z,1754157024
2247,2247,556,327,3640,117,exit_platform,7,2025-08-02T05:47:27Z,2025-08-02T05:47:34Z,2025-08-02T05:47:27Z
2248,2248,557,328,2743,211,exit_platform,8,2025-08-02T06:19:57Z,2025-08-02T06:20:05Z,2025-08-02T06:19:57Z
2249,2249,558,328,1347,87,skip_after_partial,27,2025-08-02T08:18:22Z,2025-08-02T08:18:49Z,2025-08-02T08:18:22Z
2250,2250,558,328,333,93,watch_full,24,2025-08-02T08:18:53Z,2025-08-02T08:19:17Z,1754122733
2251,2251,558,328,2034,196,skip_immediate,0,2025-08-02T08:19:21Z,2025-08-02T08:19:22Z,2025-08-02T08:19:21Z
2252,2252,558,328,2634,100,skip_after_partial,14,2025-08-02T08:19:26Z,2025-08-02T08:19:40Z,2025-08-02T08:19:26Z
2253,2253,558,328,1147,134,skip_after_partial,15,2025-08-02T08:19:42Z,2025-08-02T08:19:57Z,2025-08-02T08:19:42Z
2254,2254,558,328,623,8,skip_immediate,0,2025-08-02T08:20:00Z,2025-08-02T08:20:01Z,20250802 082000
2255,2255,558,328,85,131,exit_platform,2,2025-08-02T08:20:03Z,2025-08-02T08:20:05Z,2025-08-02T08:20:03Z
2256,2256,559,329,1349,187,skip_after_partial,20,2025-08-02T09:36:45Z,2025-08-02T09:37:05Z,20250802 093645
2257,2257,559,329,2397,44,watch_full,NA,2025-08-02T09:37:07Z,2025-08-02T09:37:28Z,2025-08-02T09:37:07Z
2258,2258,559,329,2473,143,watch_full,NA,2025-08-02T09:37:29Z,2025-08-02T09:38:07Z,20250802 093729
2259,2259,559,329,2241,167,skip_after_partial,18,2025-08-02T09:38:08Z,2025-08-02T09:38:26Z,2025-08-02T09:38:08Z
2260,2260,559,329,2397,44,skip_after_partial,NA,2025-08-02T09:38:29Z,2025-08-02T09:38:37Z,20250802 093829
2261,2261,559,329,1263,217,skip_immediate,NA,2025-08-02T09:38:41Z,2025-08-02T09:38:42Z,2025-08-02T09:38:41Z
2262,2262,559,329,3409,124,skip_immediate,0,2025-08-02T09:38:46Z,2025-08-02T09:38:47Z,20250802 093846
2263,2263,559,329,207,23,skip_after_partial,NA,2025-08-02T09:38:51Z,2025-08-02T09:39:01Z,1754127531
2264,2264,559,329,1808,182,watch_full,43,2025-08-02T09:39:02Z,2025-08-02T09:39:45Z,1754127542
2265,2265,559,329,1896,170,skip_after_partial,NA,2025-08-02T09:39:46Z,2025-08-02T09:39:54Z,2025-08-02T09:39:46Z
2266,2266,559,329,2569,123,watch_full,33,2025-08-02T09:39:57Z,2025-08-02T09:40:30Z,1754127597
2267,2267,559,329,2166,44,skip_after_partial,22,2025-08-02T09:40:31Z,2025-08-02T09:40:53Z,2025-08-02T09:40:31Z
2268,2268,559,329,4244,87,watch_full,NA,2025-08-02T09:40:57Z,2025-08-02T09:41:35Z,1754127657
2269,2269,559,329,3417,43,exit_platform,3,2025-08-02T09:41:36Z,2025-08-02T09:41:39Z,1754127696
2270,2270,560,329,1042,105,exit_platform,NA,2025-08-02T10:40:48Z,2025-08-02T10:40:50Z,2025-08-02T10:40:48Z
2271,2271,561,336,1974,98,watch_full,NA,2025-08-02T12:28:55Z,2025-08-02T12:29:30Z,2025-08-02T12:28:55Z
2272,2272,561,336,3536,55,skip_immediate,0,2025-08-02T12:29:32Z,2025-08-02T12:29:33Z,2025-08-02T12:29:32Z
2273,2273,561,336,3353,41,watch_full,NA,2025-08-02T12:29:36Z,2025-08-02T12:30:15Z,2025-08-02T12:29:36Z
2274,2274,561,336,2397,44,skip_immediate,NA,2025-08-02T12:30:16Z,2025-08-02T12:30:17Z,2025-08-02T12:30:16Z
2275,2275,561,336,1849,132,skip_immediate,NA,2025-08-02T12:30:21Z,2025-08-02T12:30:22Z,1754137821
2276,2276,561,336,3222,145,watch_full,NA,2025-08-02T12:30:26Z,2025-08-02T12:31:04Z,20250802 123026
2277,2277,561,336,2450,107,watch_full,23,2025-08-02T12:31:06Z,2025-08-02T12:31:29Z,2025-08-02T12:31:06Z
2278,2278,561,336,2548,12,skip_after_partial,NA,2025-08-02T12:31:32Z,2025-08-02T12:31:53Z,2025-08-02T12:31:32Z
2279,2279,561,336,2579,207,exit_platform,6,2025-08-02T12:31:54Z,2025-08-02T12:32:00Z,20250802 123154
2280,2280,562,337,2175,179,skip_immediate,0,2025-08-02T00:55:43Z,2025-08-02T00:55:44Z,1754096143
2281,2281,562,337,2217,95,skip_after_partial,11,2025-08-02T00:55:45Z,2025-08-02T00:55:56Z,2025-08-02T00:55:45Z
2282,2282,562,337,3906,56,exit_platform,12,2025-08-02T00:55:59Z,2025-08-02T00:56:11Z,2025-08-02T00:55:59Z
2283,2283,563,337,3300,211,skip_immediate,NA,2025-08-02T08:58:00Z,2025-08-02T08:58:01Z,2025-08-02T08:58:00Z
2284,2284,563,337,3171,60,exit_platform,8,2025-08-02T08:58:04Z,2025-08-02T08:58:12Z,2025-08-02T08:58:04Z
2285,2285,564,339,1042,105,watch_full,NA,2025-08-02T15:02:48Z,2025-08-02T15:03:08Z,2025-08-02T15:02:48Z
2286,2286,564,339,1849,132,skip_immediate,NA,2025-08-02T15:03:10Z,2025-08-02T15:03:11Z,2025-08-02T15:03:10Z
2287,2287,564,339,2634,100,skip_immediate,0,2025-08-02T15:03:12Z,2025-08-02T15:03:13Z,2025-08-02T15:03:12Z
2288,2288,564,339,29,136,skip_after_partial,7,2025-08-02T15:03:15Z,2025-08-02T15:03:22Z,2025-08-02T15:03:15Z
2289,2289,564,339,3003,103,watch_full,NA,2025-08-02T15:03:23Z,2025-08-02T15:04:01Z,20250802 150323
2290,2290,564,339,2936,170,watch_full,30,2025-08-02T15:04:02Z,2025-08-02T15:04:32Z,2025-08-02T15:04:02Z
2291,2291,564,339,3399,121,exit_platform,3,2025-08-02T15:04:34Z,2025-08-02T15:04:37Z,2025-08-02T15:04:34Z
2292,2292,565,341,921,36,skip_after_partial,9,2025-08-02T06:14:55Z,2025-08-02T06:15:04Z,20250802 061455
2293,2293,565,341,1263,217,exit_platform,NA,2025-08-02T06:15:08Z,2025-08-02T06:15:16Z,2025-08-02T06:15:08Z
2294,2294,566,341,1249,160,watch_full,36,2025-08-02T02:22:42Z,2025-08-02T02:23:18Z,20250802 022242
2295,2295,566,341,921,36,watch_full,33,2025-08-02T02:23:19Z,2025-08-02T02:23:52Z,2025-08-02T02:23:19Z
2296,2296,566,341,3906,56,skip_after_partial,26,2025-08-02T02:23:54Z,2025-08-02T02:24:20Z,20250802 022354
2297,2297,566,341,1390,160,skip_immediate,NA,2025-08-02T02:24:23Z,2025-08-02T02:24:24Z,20250802 022423
2298,2298,566,341,1347,87,skip_immediate,0,2025-08-02T02:24:25Z,2025-08-02T02:24:26Z,2025-08-02T02:24:25Z
2299,2299,566,341,337,96,skip_after_partial,22,2025-08-02T02:24:29Z,2025-08-02T02:24:51Z,2025-08-02T02:24:29Z
2300,2300,566,341,3123,112,skip_immediate,0,2025-08-02T02:24:54Z,2025-08-02T02:24:55Z,2025-08-02T02:24:54Z
2301,2301,566,341,1619,193,watch_full,27,2025-08-02T02:24:56Z,2025-08-02T02:25:23Z,2025-08-02T02:24:56Z
2302,2302,566,341,1974,98,skip_immediate,NA,2025-08-02T02:25:25Z,2025-08-02T02:25:26Z,2025-08-02T02:25:25Z
2303,2303,566,341,1849,132,exit_platform,NA,2025-08-02T02:25:28Z,2025-08-02T02:25:32Z,2025-08-02T02:25:28Z
2304,2304,567,342,4065,73,exit_platform,5,2025-08-02T06:55:36Z,2025-08-02T06:55:41Z,2025-08-02T06:55:36Z
2305,2305,568,345,2217,95,skip_after_partial,24,2025-08-02T00:46:15Z,2025-08-02T00:46:39Z,20250802 004615
2306,2306,568,345,2874,108,watch_full,26,2025-08-02T00:46:41Z,2025-08-02T00:47:07Z,2025-08-02T00:46:41Z
2307,2307,568,345,1044,152,skip_after_partial,16,2025-08-02T00:47:10Z,2025-08-02T00:47:26Z,2025-08-02T00:47:10Z
2308,2308,568,345,3440,152,skip_after_partial,13,2025-08-02T00:47:30Z,2025-08-02T00:47:43Z,20250802 004730
2309,2309,568,345,2569,123,skip_after_partial,17,2025-08-02T00:47:45Z,2025-08-02T00:48:02Z,2025-08-02T00:47:45Z
