session_id,user_id,login_at,logout_at,session_duration_sec,videos_viewed,watch_seconds
24172,1928,2025-08-17T16:01:57Z,2025-08-17T16:02:34Z,37,2,33
24173,1928,2025-08-17T11:01:23Z,2025-08-17T11:01:30Z,7,1,4
24174,1928,2025-08-17T07:46:07Z,2025-08-17T07:46:14Z,7,1,3
24175,1928,2025-08-17T19:31:00Z,2025-08-17T19:31:06Z,6,1,3
24176,1932,2025-08-17T03:28:43Z,2025-08-17T03:29:01Z,18,3,8
24177,1933,2025-08-17T15:12:52Z,2025-08-17T15:13:54Z,62,7,47
24178,1941,2025-08-17T06:49:19Z,2025-08-17T06:50:58Z,99,8,80
24179,1943,2025-08-17T14:47:35Z,2025-08-17T14:48:24Z,49,6,32
24180,1943,2025-08-17T20:36:06Z,2025-08-17T20:37:15Z,69,5,54
24181,1945,2025-08-17T10:16:28Z,2025-08-17T10:18:24Z,116,5,100
24182,1948,2025-08-17T14:11:48Z,2025-08-17T14:12:31Z,43,3,38
24183,1949,2025-08-17T19:37:52Z,2025-08-17T19:39:02Z,70,5,58
24184,1949,2025-08-17T04:07:16Z,2025-08-17T04:07:37Z,21,2,17
24185,1950,2025-08-17T00:39:57Z,2025-08-17T00:41:57Z,120,6,101
24186,1950,2025-08-17T15:43:13Z,2025-08-17T15:43:48Z,35,2,31
24187,1953,2025-08-17T02:40:23Z,2025-08-17T02:41:49Z,86,4,77
24188,1955,2025-08-17T13:07:04Z,2025-08-17T13:07:08Z,4,1,3
24189,1955,2025-08-17T11:50:45Z,2025-08-17T11:50:50Z,5,1,2
24190,1957,2025-08-17T11:54:30Z,2025-08-17T11:54:50Z,20,2,16
24191,1957,2025-08-17T05:59:56Z,2025-08-17T06:00:05Z,9,1,5
24192,1959,2025-08-17T20:15:46Z,2025-08-17T20:17:32Z,106,6,94
24193,1959,2025-08-17T20:29:27Z,2025-08-17T20:30:25Z,58,4,48
24194,1961,2025-08-17T01:17:52Z,2025-08-17T01:17:59Z,7,1,6
24195,1963,2025-08-17T04:06:34Z,2025-08-17T04:08:59Z,145,7,130
24196,1970,2025-08-17T04:31:03Z,2025-08-17T04:31:16Z,13,2,10
24197,1970,2025-08-17T01:10:44Z,2025-08-17T01:10:57Z,13,1,11
24198,1970,2025-08-17T03:31:50Z,2025-08-17T03:33:48Z,118,6,99
24199,1971,2025-08-17T20:29:00Z,2025-08-17T20:29:07Z,7,1,5
24200,1977,2025-08-17T09:11:54Z,2025-08-17T09:12:42Z,48,3,38
24201,1977,2025-08-17T14:29:38Z,2025-08-17T14:30:02Z,24,3,16
24202,1978,2025-08-17T13:45:02Z,2025-08-17T13:47:39Z,157,7,140
24203,1978,2025-08-17T19:22:40Z,2025-08-17T19:22:45Z,5,1,4
24204,1980,2025-08-17T20:52:34Z,2025-08-17T20:53:52Z,78,3,70
24205,1980,2025-08-17T12:18:01Z,2025-08-17T12:18:23Z,22,3,12
24206,1987,2025-08-17T05:37:11Z,2025-08-17T05:37:22Z,11,2,3
24207,1987,2025-08-17T04:45:16Z,2025-08-17T04:46:04Z,48,3,42
24208,1988,2025-08-17T00:51:01Z,2025-08-17T00:51:44Z,43,3,37
24209,1989,2025-08-17T15:08:40Z,2025-08-17T15:08:46Z,6,1,5
24210,1989,2025-08-17T21:56:41Z,2025-08-17T21:56:55Z,14,1,10
24211,1989,2025-08-17T04:09:59Z,2025-08-17T04:11:11Z,72,6,50
24212,1994,2025-08-17T15:23:30Z,2025-08-17T15:24:36Z,66,6,46
24213,1999,2025-08-17T16:11:05Z,2025-08-17T16:12:46Z,101,6,85
24214,2001,2025-08-17T12:13:40Z,2025-08-17T12:13:50Z,10,2,5
24215,2004,2025-08-17T18:51:31Z,2025-08-17T18:51:56Z,25,2,22
24216,2011,2025-08-17T18:47:41Z,2025-08-17T18:48:17Z,36,2,28
24217,2011,2025-08-17T16:13:12Z,2025-08-17T16:14:12Z,60,3,52
24218,2020,2025-08-17T21:29:47Z,2025-08-17T21:31:38Z,111,7,94
24219,2020,2025-08-17T11:49:57Z,2025-08-17T11:50:15Z,18,2,13
24220,2023,2025-08-17T21:39:47Z,2025-08-17T21:41:51Z,124,7,104
24221,2023,2025-08-17T09:32:13Z,2025-08-17T09:34:41Z,148,8,126
24222,2025,2025-08-17T18:40:46Z,2025-08-17T18:40:57Z,11,1,9
24223,2027,2025-08-17T03:13:20Z,2025-08-17T03:13:27Z,7,2,4
24224,2027,2025-08-17T03:30:56Z,2025-08-17T03:31:03Z,7,1,4
24225,2031,2025-08-17T16:28:11Z,2025-08-17T16:28:45Z,34,3,27
24226,2033,2025-08-17T11:34:04Z,2025-08-17T11:34:15Z,11,3,2
24227,2033,2025-08-17T21:19:07Z,2025-08-17T21:19:17Z,10,1,6
24228,2034,2025-08-17T15:45:03Z,2025-08-17T15:46:02Z,59,6,39
24229,2035,2025-08-17T20:21:25Z,2025-08-17T20:21:46Z,21,2,18
24230,2035,2025-08-17T10:30:53Z,2025-08-17T10:30:57Z,4,1,3
24231,2035,2025-08-17T04:26:17Z,2025-08-17T04:26:41Z,24,2,19
24232,2035,2025-08-17T03:52:51Z,2025-08-17T03:57:42Z,291,19,234
24233,2037,2025-08-17T19:38:25Z,2025-08-17T19:38:29Z,4,1,2
24234,2038,2025-08-17T13:37:39Z,2025-08-17T13:38:42Z,63,4,46
24235,2043,2025-08-17T02:16:12Z,2025-08-17T02:17:04Z,52,4,41
24236,2043,2025-08-17T18:40:35Z,2025-08-17T18:44:30Z,235,15,201
24237,2043,2025-08-17T21:37:18Z,2025-08-17T21:38:44Z,86,5,76
24238,2045,2025-08-17T16:22:04Z,2025-08-17T16:22:41Z,37,2,32
24239,2045,2025-08-17T10:19:24Z,2025-08-17T10:21:57Z,153,10,124
24240,2045,2025-08-17T12:13:58Z,2025-08-17T12:14:48Z,50,2,44
24241,2045,2025-08-17T14:35:45Z,2025-08-17T14:36:10Z,25,3,14
24242,2045,2025-08-17T11:10:38Z,2025-08-17T11:10:49Z,11,2,7
24243,2046,2025-08-17T21:45:52Z,2025-08-17T21:45:57Z,5,1,4
24244,2047,2025-08-17T19:52:01Z,2025-08-17T19:52:37Z,36,3,26
24245,2048,2025-08-17T07:47:38Z,2025-08-17T07:50:29Z,171,9,149
24246,2053,2025-08-17T01:18:34Z,2025-08-17T01:20:04Z,90,4,81
24247,2055,2025-08-17T06:49:44Z,2025-08-17T06:50:18Z,34,5,18
24248,2061,2025-08-17T05:58:00Z,2025-08-17T05:59:19Z,79,5,66
24249,2063,2025-08-17T16:58:31Z,2025-08-17T17:01:32Z,181,7,159
24250,2065,2025-08-17T11:41:54Z,2025-08-17T11:42:56Z,62,7,42
24251,2065,2025-08-17T10:18:34Z,2025-08-17T10:19:42Z,68,3,57
24252,2065,2025-08-17T12:42:14Z,2025-08-17T12:43:44Z,90,4,81
24253,2065,2025-08-17T16:58:50Z,2025-08-17T16:59:37Z,47,3,38
24254,2069,2025-08-17T00:52:03Z,2025-08-17T00:52:53Z,50,5,33
24255,2069,2025-08-17T14:17:21Z,2025-08-17T14:17:50Z,29,4,17
24256,2074,2025-08-17T12:39:06Z,2025-08-17T12:39:14Z,8,1,6
24257,2075,2025-08-17T02:54:58Z,2025-08-17T02:55:08Z,10,2,3
24258,2082,2025-08-17T21:11:56Z,2025-08-17T21:16:23Z,267,11,250
24259,2084,2025-08-17T21:46:50Z,2025-08-17T21:47:05Z,15,1,11
24260,2085,2025-08-17T06:26:46Z,2025-08-17T06:27:29Z,43,2,40
24261,2087,2025-08-17T05:25:57Z,2025-08-17T05:27:10Z,73,6,51
24262,2089,2025-08-17T09:56:02Z,2025-08-17T09:58:01Z,119,7,104
24263,2089,2025-08-17T09:11:52Z,2025-08-17T09:12:30Z,38,2,33
24264,2090,2025-08-17T21:23:58Z,2025-08-17T21:24:35Z,37,5,18
24265,2090,2025-08-17T04:27:14Z,2025-08-17T04:28:31Z,77,4,63
24266,2093,2025-08-17T01:52:42Z,2025-08-17T01:57:31Z,289,20,227
24267,2096,2025-08-17T09:08:03Z,2025-08-17T09:08:18Z,15,1,11
24268,2099,2025-08-17T05:12:40Z,2025-08-17T05:13:14Z,34,2,28
24269,2100,2025-08-17T02:34:51Z,2025-08-17T02:34:58Z,7,1,6
24270,2102,2025-08-17T08:39:44Z,2025-08-17T08:44:24Z,280,14,245
24271,2102,2025-08-17T11:21:39Z,2025-08-17T11:21:48Z,9,1,6
24272,2105,2025-08-17T15:13:47Z,2025-08-17T15:14:14Z,27,3,18
24273,2110,2025-08-17T18:11:48Z,2025-08-17T18:13:06Z,78,8,55
24274,2114,2025-08-17T21:06:36Z,2025-08-17T21:06:43Z,7,1,6
24275,2115,2025-08-17T09:04:29Z,2025-08-17T09:05:33Z,64,7,49
24276,2115,2025-08-17T03:45:09Z,2025-08-17T03:45:23Z,14,3,6
24277,2118,2025-08-17T06:24:39Z,2025-08-17T06:24:55Z,16,3,8
24278,2118,2025-08-17T08:53:13Z,2025-08-17T08:54:54Z,101,5,86
24279,2121,2025-08-17T06:56:30Z,2025-08-17T06:57:18Z,48,3,38
24280,2124,2025-08-17T09:52:42Z,2025-08-17T09:53:14Z,32,3,23
24281,2124,2025-08-17T17:05:29Z,2025-08-17T17:05:35Z,6,1,5
24282,2124,2025-08-17T14:32:43Z,2025-08-17T14:33:16Z,33,3,26
24283,2124,2025-08-17T20:57:29Z,2025-08-17T20:58:07Z,38,2,33
24284,2124,2025-08-17T02:13:25Z,2025-08-17T02:14:47Z,82,4,71
24285,2124,2025-08-17T18:59:26Z,2025-08-17T19:01:21Z,115,5,103
24286,2126,2025-08-17T04:49:42Z,2025-08-17T04:50:17Z,35,2,29
24287,2126,2025-08-17T00:53:32Z,2025-08-17T00:53:43Z,11,1,10
24288,2129,2025-08-17T00:12:12Z,2025-08-17T00:13:37Z,85,4,75
24289,2129,2025-08-17T20:14:41Z,2025-08-17T20:16:14Z,93,3,87
24290,2129,2025-08-17T10:00:33Z,2025-08-17T10:00:43Z,10,1,6
24291,2129,2025-08-17T10:20:18Z,2025-08-17T10:21:33Z,75,5,59
24292,2131,2025-08-17T02:25:53Z,2025-08-17T02:27:37Z,104,5,92
24293,2133,2025-08-17T15:10:51Z,2025-08-17T15:13:03Z,132,5,115
24294,2133,2025-08-17T16:28:49Z,2025-08-17T16:29:51Z,62,5,48
24295,2133,2025-08-17T06:54:07Z,2025-08-17T06:55:45Z,98,4,85
24296,2140,2025-08-17T02:03:51Z,2025-08-17T02:03:55Z,4,1,3
24297,2142,2025-08-17T04:47:28Z,2025-08-17T04:47:39Z,11,1,10
24298,2142,2025-08-17T09:25:27Z,2025-08-17T09:25:39Z,12,1,9
24299,2143,2025-08-17T13:03:51Z,2025-08-17T13:04:37Z,46,2,39
24300,2143,2025-08-17T20:17:30Z,2025-08-17T20:18:00Z,30,3,21
24301,2143,2025-08-17T12:57:26Z,2025-08-17T12:57:30Z,4,1,2
24302,2144,2025-08-17T06:13:29Z,2025-08-17T06:14:29Z,60,6,45
24303,2147,2025-08-17T04:24:00Z,2025-08-17T04:24:26Z,26,2,23
24304,2148,2025-08-17T09:28:51Z,2025-08-17T09:29:27Z,36,3,28
24305,2155,2025-08-17T08:54:21Z,2025-08-17T08:56:15Z,114,9,93
24306,2156,2025-08-17T17:26:54Z,2025-08-17T17:27:11Z,17,1,13
24307,2156,2025-08-17T04:12:11Z,2025-08-17T04:12:16Z,5,1,3
24308,2157,2025-08-17T08:41:53Z,2025-08-17T08:44:37Z,164,7,144
24309,2159,2025-08-17T09:04:02Z,2025-08-17T09:08:36Z,274,17,219
24310,2159,2025-08-17T20:19:38Z,2025-08-17T20:22:33Z,175,10,143
24311,2159,2025-08-17T22:11:38Z,2025-08-17T22:12:05Z,27,3,20
24312,2166,2025-08-17T14:35:46Z,2025-08-17T14:35:52Z,6,1,2
24313,2167,2025-08-17T08:38:17Z,2025-08-17T08:39:24Z,67,4,56
24314,2167,2025-08-17T07:17:01Z,2025-08-17T07:19:48Z,167,8,145
24315,2172,2025-08-17T15:23:58Z,2025-08-17T15:24:09Z,11,1,9
24316,2176,2025-08-17T08:28:57Z,2025-08-17T08:29:02Z,5,1,3
24317,2176,2025-08-17T09:23:57Z,2025-08-17T09:24:05Z,8,1,4
24318,2180,2025-08-17T19:12:17Z,2025-08-17T19:13:45Z,88,4,78
24319,2180,2025-08-17T02:23:01Z,2025-08-17T02:23:15Z,14,2,10
24320,2185,2025-08-17T00:49:44Z,2025-08-17T00:50:00Z,16,4,3
24321,2185,2025-08-17T08:18:42Z,2025-08-17T08:18:44Z,2,1,1
24322,2188,2025-08-17T19:37:07Z,2025-08-17T19:37:12Z,5,1,3
24323,2188,2025-08-17T03:45:33Z,2025-08-17T03:46:31Z,58,4,45
24324,2189,2025-08-17T02:08:35Z,2025-08-17T02:09:10Z,35,2,29
24325,2189,2025-08-17T14:32:38Z,2025-08-17T14:34:11Z,93,5,84
24326,2194,2025-08-17T09:34:13Z,2025-08-17T09:36:12Z,119,5,103
24327,2194,2025-08-17T19:46:25Z,2025-08-17T19:47:14Z,49,3,40
24328,2201,2025-08-17T21:12:36Z,2025-08-17T21:16:18Z,222,9,201
24329,2202,2025-08-17T10:39:18Z,2025-08-17T10:39:49Z,31,2,26
24330,2203,2025-08-17T07:11:30Z,2025-08-17T07:12:03Z,33,3,27
24331,2203,2025-08-17T10:06:03Z,2025-08-17T10:07:13Z,70,5,55
24332,2205,2025-08-17T20:12:40Z,2025-08-17T20:12:55Z,15,1,11
24333,2205,2025-08-17T05:03:54Z,2025-08-17T05:04:21Z,27,2,22
24334,2206,2025-08-17T04:04:56Z,2025-08-17T04:05:06Z,10,1,9
24335,2208,2025-08-17T13:20:58Z,2025-08-17T13:21:01Z,3,1,2
24336,2208,2025-08-17T12:25:20Z,2025-08-17T12:25:33Z,13,1,10
24337,2210,2025-08-17T09:40:13Z,2025-08-17T09:41:10Z,57,3,53
24338,2211,2025-08-17T13:53:06Z,2025-08-17T13:53:52Z,46,4,38
24339,2216,2025-08-17T16:23:32Z,2025-08-17T16:24:33Z,61,2,56
24340,2219,2025-08-17T19:37:45Z,2025-08-17T19:39:05Z,80,8,56
24341,2219,2025-08-17T09:37:11Z,2025-08-17T09:37:25Z,14,1,11
24342,2219,2025-08-17T06:48:22Z,2025-08-17T06:48:40Z,18,3,8
24343,2236,2025-08-17T16:04:54Z,2025-08-17T16:05:24Z,30,5,16
24344,2236,2025-08-17T15:53:22Z,2025-08-17T15:54:55Z,93,7,75
24345,2236,2025-08-17T17:27:58Z,2025-08-17T17:28:49Z,51,5,36
24346,2237,2025-08-17T18:37:00Z,2025-08-17T18:37:38Z,38,2,35
24347,2237,2025-08-17T15:47:49Z,2025-08-17T15:49:20Z,91,3,81
24348,2240,2025-08-17T10:49:51Z,2025-08-17T10:52:24Z,153,6,139
24349,2240,2025-08-17T08:56:09Z,2025-08-17T08:57:07Z,58,3,48
24350,2240,2025-08-17T19:11:44Z,2025-08-17T19:12:21Z,37,2,32
24351,2241,2025-08-17T09:52:02Z,2025-08-17T09:54:40Z,158,11,126
24352,2241,2025-08-17T08:04:03Z,2025-08-17T08:04:12Z,9,1,6
24353,2241,2025-08-17T07:51:17Z,2025-08-17T07:51:27Z,10,1,6
24354,2243,2025-08-17T07:09:33Z,2025-08-17T07:10:13Z,40,3,30
24355,2243,2025-08-17T19:03:40Z,2025-08-17T19:05:14Z,94,7,74
24356,2243,2025-08-17T04:26:56Z,2025-08-17T04:29:16Z,140,6,128
24357,2243,2025-08-17T04:11:44Z,2025-08-17T04:11:55Z,11,1,7
24358,2248,2025-08-17T08:36:56Z,2025-08-17T08:37:05Z,9,1,6
24359,2248,2025-08-17T20:59:53Z,2025-08-17T21:00:10Z,17,2,12
24360,2249,2025-08-17T08:12:16Z,2025-08-17T08:12:25Z,9,1,6
24361,2249,2025-08-17T00:49:21Z,2025-08-17T00:50:38Z,77,4,68
24362,2253,2025-08-17T17:53:40Z,2025-08-17T17:55:01Z,81,5,71
24363,2253,2025-08-17T20:30:46Z,2025-08-17T20:31:35Z,49,3,41
24364,2254,2025-08-17T18:53:42Z,2025-08-17T18:54:43Z,61,2,55
24365,2259,2025-08-17T07:44:04Z,2025-08-17T07:45:58Z,114,5,94
24366,2259,2025-08-17T10:13:40Z,2025-08-17T10:13:51Z,11,1,7
24367,2260,2025-08-17T05:51:54Z,2025-08-17T05:52:00Z,6,1,3
24368,2260,2025-08-17T03:54:43Z,2025-08-17T03:54:51Z,8,1,5
24369,2260,2025-08-17T12:43:34Z,2025-08-17T12:46:10Z,156,8,139
24370,2261,2025-08-17T21:47:19Z,2025-08-17T21:47:52Z,33,2,29
24371,2261,2025-08-17T02:58:45Z,2025-08-17T02:59:15Z,30,5,12
24372,2261,2025-08-17T09:25:28Z,2025-08-17T09:29:19Z,231,14,184
24373,2263,2025-08-17T21:21:50Z,2025-08-17T21:22:05Z,15,2,9
24374,2264,2025-08-17T04:06:11Z,2025-08-17T04:07:04Z,53,4,40
24375,2264,2025-08-17T07:07:36Z,2025-08-17T07:08:11Z,35,2,32
24376,2264,2025-08-17T17:31:41Z,2025-08-17T17:34:38Z,177,8,152
24377,2265,2025-08-17T09:41:13Z,2025-08-17T09:42:13Z,60,5,48
24378,2266,2025-08-17T08:58:39Z,2025-08-17T08:59:02Z,23,2,18
24379,2276,2025-08-17T05:12:43Z,2025-08-17T05:15:55Z,192,13,162
24380,2280,2025-08-17T18:19:29Z,2025-08-17T18:21:50Z,141,8,113
24381,2281,2025-08-17T09:24:21Z,2025-08-17T09:25:25Z,64,6,46
24382,2281,2025-08-17T20:10:51Z,2025-08-17T20:11:29Z,38,2,32
24383,2284,2025-08-17T04:41:06Z,2025-08-17T04:43:02Z,116,11,86
24384,2285,2025-08-17T16:26:48Z,2025-08-17T16:26:57Z,9,1,6
24385,2288,2025-08-17T12:50:28Z,2025-08-17T12:50:43Z,15,1,11
24386,2288,2025-08-17T19:23:44Z,2025-08-17T19:25:04Z,80,3,68
24387,2295,2025-08-17T06:42:08Z,2025-08-17T06:43:11Z,63,4,55
24388,2295,2025-08-17T21:32:12Z,2025-08-17T21:34:19Z,127,4,112
24389,2295,2025-08-17T15:42:37Z,2025-08-17T15:44:51Z,134,5,120
24390,2299,2025-08-17T14:35:26Z,2025-08-17T14:35:30Z,4,1,2
24391,2302,2025-08-17T15:53:02Z,2025-08-17T15:57:13Z,251,14,212
24392,2303,2025-08-17T07:24:30Z,2025-08-17T07:24:38Z,8,1,5
24393,2311,2025-08-17T09:44:34Z,2025-08-17T09:44:42Z,8,1,4
24394,2311,2025-08-17T15:35:43Z,2025-08-17T15:36:55Z,72,4,60
24395,2314,2025-08-17T01:40:49Z,2025-08-17T01:43:22Z,153,8,130
24396,2324,2025-08-17T06:53:54Z,2025-08-17T06:54:20Z,26,2,21
24397,2327,2025-08-17T19:40:57Z,2025-08-17T19:42:20Z,83,5,68
24398,2330,2025-08-17T00:08:26Z,2025-08-17T00:11:03Z,157,9,127
24399,2337,2025-08-17T04:57:42Z,2025-08-17T04:58:01Z,19,3,9
24400,2340,2025-08-17T21:57:58Z,2025-08-17T21:59:28Z,90,4,76
24401,2340,2025-08-17T07:58:15Z,2025-08-17T07:58:18Z,3,1,2
24402,2340,2025-08-17T15:44:15Z,2025-08-17T15:44:35Z,20,2,18
24403,2340,2025-08-17T21:16:22Z,2025-08-17T21:21:28Z,306,17,256
24404,2342,2025-08-17T15:46:37Z,2025-08-17T15:47:16Z,39,2,35
24405,2348,2025-08-17T16:56:14Z,2025-08-17T16:56:47Z,33,3,23
24406,2348,2025-08-17T02:15:14Z,2025-08-17T02:15:30Z,16,2,9
24407,2350,2025-08-17T08:54:20Z,2025-08-17T08:55:01Z,41,2,36
24408,2350,2025-08-17T11:18:52Z,2025-08-17T11:19:03Z,11,1,7
24409,2350,2025-08-17T07:27:13Z,2025-08-17T07:27:28Z,15,4,1
24410,2354,2025-08-17T11:40:08Z,2025-08-17T11:41:32Z,84,6,71
24411,2354,2025-08-17T15:12:06Z,2025-08-17T15:12:18Z,12,1,10
24412,2354,2025-08-17T22:05:26Z,2025-08-17T22:06:17Z,51,2,48
24413,2357,2025-08-17T10:40:24Z,2025-08-17T10:40:33Z,9,1,8
24414,2358,2025-08-17T02:18:38Z,2025-08-17T02:18:47Z,9,1,5
24415,2364,2025-08-17T06:59:19Z,2025-08-17T07:01:56Z,157,10,121
24416,2369,2025-08-17T10:12:31Z,2025-08-17T10:13:04Z,33,5,14
24417,2376,2025-08-17T08:22:19Z,2025-08-17T08:22:33Z,14,2,6
24418,2376,2025-08-17T13:54:09Z,2025-08-17T13:54:31Z,22,3,13
24419,2376,2025-08-17T13:03:07Z,2025-08-17T13:03:57Z,50,2,47
24420,2378,2025-08-17T19:41:31Z,2025-08-17T19:41:48Z,17,2,9
24421,2388,2025-08-17T01:29:16Z,2025-08-17T01:30:23Z,67,5,49
24422,2392,2025-08-17T09:49:03Z,2025-08-17T09:49:13Z,10,1,7
24423,2392,2025-08-17T11:26:36Z,2025-08-17T11:27:54Z,78,5,60
24424,2392,2025-08-17T12:30:57Z,2025-08-17T12:31:26Z,29,2,21
24425,2394,2025-08-17T17:09:31Z,2025-08-17T17:11:01Z,90,4,80
24426,2397,2025-08-17T10:49:36Z,2025-08-17T10:50:12Z,36,2,30
24427,2398,2025-08-17T19:49:46Z,2025-08-17T19:50:14Z,28,2,21
24428,2404,2025-08-17T13:43:31Z,2025-08-17T13:43:42Z,11,1,8
24429,2406,2025-08-17T09:05:04Z,2025-08-17T09:06:49Z,105,5,89
24430,2412,2025-08-17T01:13:17Z,2025-08-17T01:13:26Z,9,2,5
24431,2423,2025-08-17T03:58:35Z,2025-08-17T03:58:41Z,6,1,4
24432,2426,2025-08-17T07:47:07Z,2025-08-17T07:48:17Z,70,5,55
24433,2426,2025-08-17T17:32:49Z,2025-08-17T17:34:37Z,108,4,94
24434,2426,2025-08-17T13:58:40Z,2025-08-17T13:58:48Z,8,1,5
24435,2428,2025-08-17T16:57:50Z,2025-08-17T16:58:47Z,57,3,47
24436,2428,2025-08-17T19:21:30Z,2025-08-17T19:21:44Z,14,3,3
24437,2428,2025-08-17T05:21:29Z,2025-08-17T05:21:39Z,10,1,7
24438,2434,2025-08-17T17:12:45Z,2025-08-17T17:13:00Z,15,1,14
24439,2437,2025-08-17T08:02:57Z,2025-08-17T08:04:18Z,81,5,68
24440,2440,2025-08-17T15:18:28Z,2025-08-17T15:19:12Z,44,3,37
24441,2444,2025-08-17T13:05:23Z,2025-08-17T13:08:30Z,187,10,156
24442,2447,2025-08-17T09:57:56Z,2025-08-17T09:58:33Z,37,3,28
24443,2447,2025-08-17T20:27:46Z,2025-08-17T20:27:53Z,7,1,3
24444,2452,2025-08-17T14:36:47Z,2025-08-17T14:36:54Z,7,1,4
24445,2453,2025-08-17T17:00:13Z,2025-08-17T17:01:10Z,57,4,48
24446,2453,2025-08-17T12:34:08Z,2025-08-17T12:34:17Z,9,1,8
24447,2457,2025-08-17T15:27:33Z,2025-08-17T15:28:25Z,52,4,39
24448,2458,2025-08-17T06:38:20Z,2025-08-17T06:38:29Z,9,1,6
24449,2458,2025-08-17T21:19:03Z,2025-08-17T21:20:04Z,61,4,50
24450,2458,2025-08-17T13:07:50Z,2025-08-17T13:08:37Z,47,4,34
24451,2460,2025-08-17T14:37:58Z,2025-08-17T14:38:11Z,13,3,6
24452,2462,2025-08-17T03:59:37Z,2025-08-17T04:00:20Z,43,4,31
24453,2462,2025-08-17T16:02:31Z,2025-08-17T16:02:35Z,4,1,2
24454,2462,2025-08-17T09:31:58Z,2025-08-17T09:32:09Z,11,1,8
24455,2464,2025-08-17T06:10:53Z,2025-08-17T06:10:59Z,6,1,2
24456,2473,2025-08-17T21:10:19Z,2025-08-17T21:10:28Z,9,1,8
24457,2473,2025-08-17T01:29:38Z,2025-08-17T01:30:44Z,66,5,53
24458,2473,2025-08-17T01:26:44Z,2025-08-17T01:26:52Z,8,2,4
24459,2473,2025-08-17T10:43:00Z,2025-08-17T10:44:22Z,82,7,62
24460,2478,2025-08-17T00:45:23Z,2025-08-17T00:46:46Z,83,9,57
24461,2483,2025-08-17T03:29:20Z,2025-08-17T03:30:26Z,66,6,55
24462,2494,2025-08-17T20:25:28Z,2025-08-17T20:26:03Z,35,2,31
24463,2498,2025-08-17T02:25:46Z,2025-08-17T02:26:03Z,17,4,6
24464,2505,2025-08-17T15:51:37Z,2025-08-17T15:51:43Z,6,1,3
24465,2505,2025-08-17T22:11:55Z,2025-08-17T22:12:04Z,9,1,6
24466,2508,2025-08-17T01:02:54Z,2025-08-17T01:03:01Z,7,1,3
24467,2510,2025-08-17T20:30:30Z,2025-08-17T20:33:07Z,157,9,138
24468,2514,2025-08-17T11:19:01Z,2025-08-17T11:19:25Z,24,4,16
24469,2514,2025-08-17T01:30:41Z,2025-08-17T01:31:32Z,51,3,43
24470,2515,2025-08-17T20:11:35Z,2025-08-17T20:11:49Z,14,2,5
24471,2516,2025-08-17T03:38:07Z,2025-08-17T03:39:51Z,104,6,88
24472,2517,2025-08-17T02:55:56Z,2025-08-17T03:03:34Z,458,23,389
24473,2517,2025-08-17T06:26:02Z,2025-08-17T06:27:12Z,70,5,54
24474,2519,2025-08-17T04:58:37Z,2025-08-17T04:59:43Z,66,6,51
24475,2520,2025-08-17T06:31:23Z,2025-08-17T06:32:00Z,37,2,33
24476,2521,2025-08-17T00:38:28Z,2025-08-17T00:39:53Z,85,8,57
24477,2521,2025-08-17T15:21:09Z,2025-08-17T15:23:11Z,122,8,97
24478,2522,2025-08-17T02:20:36Z,2025-08-17T02:20:59Z,23,3,16
24479,2527,2025-08-17T05:08:18Z,2025-08-17T05:09:34Z,76,6,58
24480,2529,2025-08-17T19:14:55Z,2025-08-17T19:15:33Z,38,2,30
24481,2532,2025-08-17T13:29:42Z,2025-08-17T13:30:17Z,35,2,28
24482,2534,2025-08-17T19:20:58Z,2025-08-17T19:22:04Z,66,4,58
24483,2534,2025-08-17T08:16:52Z,2025-08-17T08:17:35Z,43,2,35
24484,2534,2025-08-17T11:27:20Z,2025-08-17T11:28:30Z,70,3,62
24485,2536,2025-08-17T07:30:20Z,2025-08-17T07:30:25Z,5,1,2
24486,2538,2025-08-17T08:52:41Z,2025-08-17T08:53:11Z,30,3,22
24487,2539,2025-08-17T00:54:11Z,2025-08-17T00:54:40Z,29,2,23
24488,2539,2025-08-17T01:21:55Z,2025-08-17T01:21:59Z,4,1,3
24489,2542,2025-08-17T01:08:39Z,2025-08-17T01:09:25Z,46,3,39
24490,2542,2025-08-17T01:23:43Z,2025-08-17T01:25:14Z,91,3,85
24491,2542,2025-08-17T09:40:02Z,2025-08-17T09:40:08Z,6,1,2
24492,2542,2025-08-17T05:24:35Z,2025-08-17T05:25:16Z,41,5,25
24493,2543,2025-08-17T14:33:41Z,2025-08-17T14:34:23Z,42,5,30
24494,2543,2025-08-17T00:38:02Z,2025-08-17T00:39:21Z,79,5,70
24495,2546,2025-08-17T15:44:31Z,2025-08-17T15:45:08Z,37,2,31
24496,2546,2025-08-17T03:35:02Z,2025-08-17T03:37:43Z,161,10,134
24497,2546,2025-08-17T18:55:20Z,2025-08-17T18:55:35Z,15,1,12
24498,2555,2025-08-17T13:23:51Z,2025-08-17T13:26:16Z,145,9,115
24499,2555,2025-08-17T09:06:49Z,2025-08-17T09:06:57Z,8,1,4
24500,2555,2025-08-17T11:13:20Z,2025-08-17T11:14:35Z,75,4,66
24501,2559,2025-08-17T06:33:52Z,2025-08-17T06:34:00Z,8,1,6
24502,2559,2025-08-17T08:53:29Z,2025-08-17T08:53:37Z,8,1,6
24503,2562,2025-08-17T06:29:25Z,2025-08-17T06:30:20Z,55,3,45
